No.,Code,Question,Answer,Note
493,KT013,KH hỏi sự khác nhau giữa down và panel,"trả lời khách
 Down: đèn down sử dụng công nghệ chiếu sáng thẳng, có qua 1 lớp vật liệu chống chói, phân bố ánh sáng đều trên mặt đèn, giá thành rẻ hơn panel
 Panel: sử dụng công nghệ chiếu sang cạnh, ánh sáng đều trên mặt đèn, ánh sáng dịu, ko chói, mỏng, dẹt, thích hợp với trần thấp",
494,KT014,KH hỏi làm thế nào để điểu chỉnh được đèn đổi màu về cùng 1 màu khi mua 3 sản phẩm,"Tất các các đèn đổi màu khi cùng nguồn điện điều khiển bằng công tắc, sẽ tắt mở cùng màu ánh sáng
Sau khi khách hàng tắt công tắc 10s, đèn mặc định về ánh sáng trắng, sau đó sẽ đổi lần lượt màu qua các lần bật tắt",
495,KT015,Sự khác nhau giữa các dòng down:,"Down 1 màu: 
 D AT04L: nguồn rời, vỏ nhôm, mặt mica
 D AT05L: nguồn liền, nhựa
 D AT06L: nguồn rời, nhựa",
496,KT016,KH hỏi tại sao hiện đèn CFL ko có tem chống giả,"Hiện CFL đang đi vào cuối dòng đời sp, các nhà sx tập trung sản xuất LED, cty đã ngừng sx đèn CFL. Cty bán nốt hàng tồn trong kho nên sẽ ko dán tem chống giả nữa",
497,KT017,KH hỏi cty còn sản xuất đèn CFL nữa ko?,"trả lời khách sp hiện đã ngừng sx, cty chỉ bán nốt hàng tồn trong kho",
498,KT018,KH hỏi còn đèn HQ UV ko?,trả lời khách sp hiện đang hết hàng,
499,KT019,BỘT MÀU TRẮNG BÊN TRONG BÓNG ĐÈN HUỲNH QUANG LÀ GÌ?,"Bột trắng bạn nhìn thấy bên trong bóng đèn huỳnh quang gọi là bột huỳnh quang. Khi có dòng điện chạy qua dây tóc của đèn, bức xạ điện tử tác động lên các nguyên tử khí trong đèn, phát ra các tia tử ngoại. Tia tử ngoại này kích thích lên bột huỳnh quang để phát ra ánh sáng nhìn thấy.
Bột huỳnh quang có vai trò quan trọng đến chất lượng ánh sáng và hiệu suất phát quang của đèn. Các loại đèn thông thường sử dụng bộ Ha – lô phốt – phát. Loại chất lượng cao thường được sử dụng bởi bột huỳnh quang 3 phổ, có thành phần từ các nguyên tố đất hiếm.
Rạng Đông đã sản xuất và cho ra đời dòng sản phẩm huỳnh quang chất lượng cao sử dụng bột huỳnh quang 3 phổ. Đèn có hiệu suất đạt tới 88 lm/w, chỉ số hoàn màu đạt trên 80, rất thích hợp với những khu vực sản xuất cần phân biệt màu sắc cao hay trong nhà hàng, khách sạn…",
500,KT020,Hỏi về đèn chiếu sáng biển hiệu,"""Kính chào QKH! QKH lựa chọn sử dụng dàn sản phẩm LED chiếu pha sử dụng chip LED Samsung công suất 10W --> 150W, bảo vệ xung xét 2kV, IP65 phù hợp lắp đặt ngoài trời để chiếu sáng biển hiệu. Để lựa chọn được đèn với công suất phù hợp, QKH tham khảo thêm giải pháp chiếu sáng biển quảng cáo Rạng Đông tại đây. Chúng tôi có đội ngũ kỹ sư thiết kế chiếu sáng chuyên nghiệp luôn sẵn sàng hỗ trợ miễn phí, QKH liên hệ: 0942669678""",
501,KT021,Giải pháp thiết kế đèn LED điều khiển bằng cảm ứng cho bãi xe ở dưới hầm,"Chiếu sáng tầng hầm phải đáp ứng được các chức năng: Cung cấp ánh sáng 24/24 giờ, giúp người sử dụng tầng hầm thuận lợi quan sát khu vực xung quanh và đảm bảo an toàn trong tầng hầm, tiết kiệm năng lượng. QKH có thể sử dụng các bộ đèn LED tube chống ẩm để chiếu sáng sẽ tiết kiệm lên tới 50% điện năng tiêu thụ so với sử dụng bộ đèn huỳnh quang truyền thống. Tầng hầm là nơi thường xuyên ra vào nhưng thời gian sử dụng không lâu, QKH có thể kết hợp với sử dụng cảm biến Rada sẽ tự động tìm kiếm hoạt động của con người, đèn sẽ tự động bật sáng 100% khi phát hiện người đi vào vùng cảm ứng và giảm độ sáng xuống 50% đèn khi không có người. Tuy nhiên để tính toán thiết kế hệ thống điều khiển bằng cảm ứng cho 1 căn hầm để xe đòi hỏi việc khảo sát, tính toán chiếu sáng, xây dựng chu kì điều khiển rất chi tiết phụ thuộc vào thực tế căn hầm của QKH. Chúng tôi có đội ngũ kỹ sư thiết kế chiếu sáng chuyên nghiệp luôn sẵn sàng hỗ trợ miễn phí, QKH vui lòng liên hệ: 0942669678",
502,KT022,Mua sản phẩm với số lượng lớn thì được chiết khấu bao nhiêu %?,"Trong trường hợp khách hàng có nhu cầu mua hàng số lượng lớn để phân phối hoặc cung cấp cho các công trình, 
công ty chính sách chiết khấu riêng cho từng trường hợp cụ thể.
Để nhận được báo giá tốt nhất, QKH xin gửi bản danh sách số lượng sản phẩm có nhu cầu về địa chỉ email: rangdong.cskh@gmail.com. 
Để Bộ phận kinh doanh làm báo giá. Trân trọng cảm ơn !",
503,KT023,Tại sao giá sản phẩm bán tại các đại lý của Rạng Đông lại thấp hơn giá công bố trên website,"Công ty Rạng Đông xây dựng hệ thống 7000 đại lý phối trên toàn quốc để QKH thuận tiện trong quá trình mua sản phẩm của công ty. Để duy trì hệ thống phân phối, công ty không bán giá thấp hơn hoặc tương đương giá các đại lý nhập vào, do đó giá bán công bố trên website của công ty Rạng Đông là giá bán lẻ đề xuất (để tham khảo). Các đại lý của Rạng Đông nhập hàng với số lượng lớn sẽ có giá thấp hơn mua lẻ, do đó các đại lý sẽ thường xây dựng các chương trình khuyến mại, giảm giá để thúc đẩy tiêu thụ sản phẩm.",
504,KT024,"Tôi đang có căn hộ chung cư 90m2 đang thi công, tôi không nắm rõ giải pháp chiếu sáng căn hộ, công ty tư vấn giúp về phương án chiếu sáng ?","Công ty Rạng Đông là đơn vị hàng đầu việt nam trong lĩnh vực sản xuất nguồn sáng LED và cung cấp dịch vụ chiếu sáng cho các công trình Xanh. Rạng Đông có 1 đội ngũ kỹ sư thiết kế chiếu sáng chuyên nghiệp luôn sẵn sàng tư vấn thiết kế chiếu sáng miễn phí cho QKH. QKH vui lòng gửi bản vẽ mặt bằng căn hộ về địa chỉ email: rangdong.cskh@gmail.com hoặc liên hệ với số Hotline 0942669678 để các chuyên gia của chúng tôi tư vấn trực tiếp. 
Hiện tại chúng tôi đang triển khai cung cấp gói sản phẩm cho chiếu sáng căn hộ chung cư, hỗ trợ QKH tiết kiệm chi phí đầu tư thiết bị chiếu sáng căn hộ lên tới 35%, QKH xem thêm chi tiết tại mục Gói giải pháp chiếu sáng căn hộ chung cư.",
505,KT025,Tôi đang xây nhà: bạn có thể giới thiệu cho tôi 1 vài loại đèn led downlight nào hiện tại đang được sử dụng nhiều nhất?,"Công ty Rạng Đông có dàn sản phẩm LED Downlight rất đa dạng công suất từ 3W đến 25W; đường kính lỗ khoét trần từ 76mm đến 155 mm, vỏ nhựa hoặc vỏ kim loại có thể đáp ứng các yêu cầu của khách hàng. 
Chiều cao trần khác nhau sẽ sử dụng các công suất khác nhau, QKH có thể tham khảo:
 Trần cao: 2,5 3 m: sử dụng LED Downlight công suất ≤ 9W  Trần cao: 3m 4m: sử dụng LED downlight công suất: 9 ÷ 12W  Trần cao: 4 5m: sử dụng LED Downlight : 16W, 25W Công ty Rạng Đông có đội ngũ kỹ sư thiết kế chiếu sáng chuyên nghiệp luôn sẵn sàng tư vấn thiết kế chiếu sáng miễn phí cho QKH. QKH vui lòng gửi bản vẽ mặt bằng căn hộ về địa chỉ email: rangdong.cskh@gmail.com hoặc liên hệ với số Hotline 0942669678 để các chuyên gia của chúng tôi tư vấn trực tiếp. Hiện tại chúng tôi đang triển khai cung cấp gói sản phẩm cho chiếu sáng căn hộ chung cư, hỗ trợ QKH tiết kiệm chi phí đầu tư thiết bị chiếu sáng căn hộ lên tới 35%, QKH xem thêm chi tiết Gói giải pháp chiếu sáng căn hộ.",
506,KT026,Muốn được tư vấn đèn chiếu sáng cây trong nhà,Xin thông tin Tên  sđt  khu vực. Chuyển cho anh Trinh /hùng phụ trách nông nghiệp,
507,KT027,Công ty có loại đèn nào tự động bật khi trời tối và có người di chuyển không?,Sản phẩm đèn mà QKH quan tâm là sản phẩm đèn smartlighting sử dụng cảm biến nhận biết chuyển động và cảm biến nhận biết ánh sáng để làm tín hiệu điều khiển trạng thái bật/ tắt của đèn. Công ty Rạng Đông có dòng sản phẩm ốp trần cảm biến 9W và 14W sử dụng 2 công nghệ trên để điều khiển đèn. QKH đọc thêm thông tin về sản phẩm tại đây.,
508,KT028,"Hỏi đèn nuôi cấy mô có mấy loại, giá cả thế nào","Đối với sản phẩm nuôi cấy mô, công ty Rạng Đông có 02 sản phẩm chuyên dụng cho lĩnh vực này: 
 Bộ đèn huỳnh quang T8 NCM, sử dụng balat điện tử chuyên dụng.
 Bộ đèn LED NCM chuyên dụng. 
Chúng tôi có Kênh Nông nghiệp Ứng dụng Công nghệ cao chuyên triển khai tư vấn, thiết kế hệ thống chiếu sáng cho nông nghiệp, QKH có thể liên hệ trực tiếp để được tư vấn, chia sẻ kinh nghiệm triển khai trong lĩnh vực này. Liên hệ Anh Tuyển: 0904647677 Kênh NN UD CNC",
509,KT029,Hỏi có đèn LED âm trần không,"Sản phẩm đèn LED âm trần Rạng Đông có 3 nhóm sản phẩm chính sau đây:
1. Sản phầm đèn LED Downlight âm trần: có công suất từ 3W 25W 2 Sản phẩm đèn LED Panel âm trần có công suất từ 14W 75W 3. Sản phẩm bộ đèn LED âm trần M15 có công suất: 36W QKH truy cập các link sản phẩm trên để tham khảo lựa chọn sản phẩm. Để thuận tiện trong việc lựa chọn sản phẩm QKH có thể tham khảo bảng so sánh bộ đèn LED Downlight và đèn Compact downlight; bộ đèn LED Panel, M15 với bộ đèn huỳnh quang âm trần truyền thống tại đây.",
510,KT030,Hỏi công ty có đèn tích điện tự bật sáng khi mất điện không,"Rạng Đông có 3 nhóm sản phẩm có tính năng tự bật sáng, khi mất điện:
1. Đèn LED chỉ dẫn: hiển thị nội dung EXIT, chỉ hướng 1 mặt, 2 mặt, cầu thang lên, xuống thường…
2. Đèn LED khẩn cấp: được gắn ở hành lang, cầu thang, lối thoát hiểm 
3. Đèn LED Tube sử dụng bộ lưu điện.
Ba sản phẩm được sử dụng trong trường hợp chiếu sáng sự cố, chiếu sáng khẩn cấp với mục đích thông báo, hướng dẫn lối thoát hiểm khi điện lưới bị ngắt đột ngột.",
511,KT031,"KH hỏi đèn AT10L, AT04L, AT06L khác nhau ở điểm nào","Đã trả lời khách sản phẩm AT10L và AT04L là dòng nguồn rời, bộ phận tải nhôm tản nhiệt 
AT06L là dòng nguồn liền, vỏ nhựa",
512,KT032,KH hỏi làm thế nào phân biệt được hàng nhái Rạng Đông,"C1:Khách hàng có thể tải APP Icheck để quét mã vạch
C2: Sản phẩm của RĐ sẽ có in lazer trên sản phẩm",
513,PN001,KH hỏi có phích inox không?,Tất cả sản phẩm đều là ruột thuỷ tinh cao cấp,
514,PN002,Nút nhựa trên phích có an toàn không?,"Công ty Rạng Đông hoạt động với mục tiêu đáp ứng yêu cầu khách hàng là ưu tiên hàng đầu. Các vấn đề liên quan đến sức khỏe, an toàn trong quá trình sử dụng, vận hành sản phẩm luôn được công ty đặc biệt chú trọng. Sản phẩm Phích nước Rạng Đông sản xuất luôn đảm bảo yêu cầu về VSAT TP, do đó QKH yên tâm sử dụng. Để phích nước sử dụng được bền lâu QKH nhớ định kì bảo dưỡng theo phiếu hướng đã đi kèm sản phẩm. QKH xem thêm chứng nhận ATVSTP cho sản phẩm phích nước của Rạng Đông tại đây.",
515,PN003,Muốn mua nắp bình thủy?,"Hiện tại, công ty Rạng Đông không triển khai bán phụ kiện của bình thủy/ phích nước để thay thế. Nhưng công ty có hỗ trợ cung cấp miễn phí các phụ kiện: nắp bình thủy, gioăng cao su, tăng đáy…tại các trụ sở chính của công ty số 87-89 Hạ Đình, Thanh Xuân, Hà Nội và tại các Chi nhánh trên toàn quốc, địa chỉ các chi nhánh QKH xem tại mục liên hệ của website Rạng Đông. QKH có thể gọi tới số Hotline CSKH: 19002098 để được tư vấn trực tiếp.",
516,PN004,"KH bị gãy cần gạt phích, cần thay nắp phích......?","Hiện tại, công ty Rạng Đông không triển khai bán phụ kiện của bình thủy/ phích nước để thay thế. Nhưng công ty có hỗ trợ cung cấp miễn phí các phụ kiện: nắp bình thủy, gioăng cao su, tăng đáy…tại các trụ sở chính của công ty số 87-89 Hạ Đình, Thanh Xuân, Hà Nội và tại các Chi nhánh trên toàn quốc, địa chỉ các chi nhánh QKH xem tại mục liên hệ của website Rạng Đông. QKH có thể gọi tới số Hotline CSKH: 19002098 để được tư vấn trực tiếp.",
